seller_id,buyer_id,title,description,price,location,status,image_urls
4,, Pmw® - Natural Multhani Mitti - 1 Kilo - Cosmetic Grade - For Face & Body - Multhana ,Pmw - Natural Multhani Mitti - 1 Kilo - Cosmetic Grade - For Face & Body,2,"(48.559,123.569)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.559,https://api.dicebear.com/8.x/bottts/svg?seed=123.5691,https://api.dicebear.com/8.x/bottts/svg?seed=48.5592}"
5,," Nivea Men Deep Impact Freshness Deodorant Spray - For Men, 150 ml (Pack of 3) ",Care for your underarms with NIVEA Deodorant. It contains the gentle NIVEA Creme fragrance and 0% alcohol which give you day long odour protection and gentle NIVEA care. The NIVEA Protect & Care Deodorant is dermatologically tested which makes it reliable for taking care of your underarm skin. Odour control: It contains anti-microbial agents that help keep bacteria away thus giving long-lasting odour control. Long-Lasting Freshness: It contains the NIVEA Creme fragrance that makes you feel fresh.,8,"(48.243,123.208)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.243,https://api.dicebear.com/8.x/bottts/svg?seed=123.2081,https://api.dicebear.com/8.x/bottts/svg?seed=48.2432}"
2,, Hansel Electric Blackhead Inhaler Removal Vacuum Pore Cleaner(Red) ,"Type:Blackhead Remover Size:Approx.19 x 4 x 4cm,Material:ABS Package includes:1 pc",79,"(48.413,123.376)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.413,https://api.dicebear.com/8.x/bottts/svg?seed=123.3761,https://api.dicebear.com/8.x/bottts/svg?seed=48.4132}"
3,," Purpose Gentle Cleansing Bar - 3.6 Oz/ Pack, 4 Pack ","Size:3.6 oz, Pack of 4",67,"(48.402,123.279)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.402,https://api.dicebear.com/8.x/bottts/svg?seed=123.2791,https://api.dicebear.com/8.x/bottts/svg?seed=48.4022}"
4,, NUTRIGLOW Wine Facial Kit and Hair Straightner ,"NUTRIGLOW cosmetics provide 100% good products of NUTRIGLOW.NUTRIGLOW products and facial treatments are unparalleled in performance and purity, employing only highest grade, ethically-sourced essential oils and natural actives to effectively nourish and nurture.",8,"(48.502,123.476)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.502,https://api.dicebear.com/8.x/bottts/svg?seed=123.4761,https://api.dicebear.com/8.x/bottts/svg?seed=48.5022}"
5,," Vaadi Herbals Fresh Fruit Massage Cream, Apple Papaya and Kukum Butter, 500g ",Makes skin supple soft reduces skin wrinkling dark patches.,8,"(48.437,123.29)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.437,https://api.dicebear.com/8.x/bottts/svg?seed=123.291,https://api.dicebear.com/8.x/bottts/svg?seed=48.4372}"
2,, Mustela Baby Hydra Bébé Body Lotion 300ml ,"Aqua/water/eau, helianthus annuus (sunflower) seed oil, glycerin, polyglyceryl-6 distearate, cetyl alcohol, 1,2-hexanediol, cera alba/beeswax/cire d’abeille,hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, parfum (fragrance), jojoba esters, caprylyl glycol, sodium stearoyl glutamate, polyglyceryl-3 beeswax/polyglyceryl-3 cire d’abeille, tocopheryl acetate, polysorbate 60, sorbitan stearate, citric acid, persea gratissima (avocado) fruit extract",41,"(48.512,123.249)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.512,https://api.dicebear.com/8.x/bottts/svg?seed=123.2491,https://api.dicebear.com/8.x/bottts/svg?seed=48.5122}"
3,, World Beautys New SHANGHAI BEAUTY face mask blackhead remover moisture and lighting amino acids Firming Moisturizing Whitening mask skin care - firming effect ,"Item Type: Treatment & Mask Feature: Whitening,Anti-Aging,Moisturizing,Oil-control,Depth Replenishment GZZZ: SGZWBZ Type: Peel Mask Model Number: full size Certification: GZZZ Gender: Female NET WT: 20ml Use: Whole Face Ingredient: Amino acids Formulation: Cream Country/Region of Manufacture: China",14,"(48.543,123.21)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.543,https://api.dicebear.com/8.x/bottts/svg?seed=123.211,https://api.dicebear.com/8.x/bottts/svg?seed=48.5432}"
4,, Cuba Sparkling Tiger By Cuba Eau De Parfum Spray 1.17 Oz ,Eau De Parfum Spray 1.17 Oz Design House: Cuba,67,"(48.462,123.378)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.462,https://api.dicebear.com/8.x/bottts/svg?seed=123.3781,https://api.dicebear.com/8.x/bottts/svg?seed=48.4622}"
5,," Oleev Olive Pomace Oil, for Everyday Healthy Cooking, Tin, 5L ","""Oleev Olive Pomace Oil is ideal for Everyday cooking. It is also suitable for deep frying. Vitamin E in Oleev Pomace Oil improves body’s defense mechanism . It shields the body from infections and helps healing tissues; both internal and external. Due to its composition, the oil has unrivaled value making it the perfect oil for all age groups. Oleev Olive Pomace Oil has a large quantity of Vitamin K that aids faster healing and helps improve bone density and strength. It helps us digest and absorb our meals easily. MUFA in Oleev Pomace is the healthiest type of fat that promotes heart health and helps prevent a host of ailments such as high blood pressure, cholesterol etc. With more variety on the platter, Oleev Pomace is looked at as the panacea to all health problems, without compromising on taste.",29,"(48.322,123.245)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.322,https://api.dicebear.com/8.x/bottts/svg?seed=123.2451,https://api.dicebear.com/8.x/bottts/svg?seed=48.3222}"
2,, Wella SP Luxe Oil Reconstructive Elixir for Keratin Protection (100 ml/3.4 oz) ,It is SP Luxe Oil Reconstructive Elixir. Used for Keratin Protection. Quantity of the product is 100 ml/3.4 oz.,36,"(48.507,123.578)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.507,https://api.dicebear.com/8.x/bottts/svg?seed=123.5781,https://api.dicebear.com/8.x/bottts/svg?seed=48.5072}"
3,, Agrophilia Pumpkin Seeds (Table top Pack of 2) AAA Grade ,"Agrophilia Pumpkin seeds are of superior quality. The seeds are hermetically packed in a can, which assures improved seed quality and shelf life.",6,"(48.255,123.366)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.255,https://api.dicebear.com/8.x/bottts/svg?seed=123.3661,https://api.dicebear.com/8.x/bottts/svg?seed=48.2552}"
4,, Khadi Parvati Aloevera With Hiar Conditioner Shampoo 210ml (Pack of 2) ,"Reap the benefits of shikakai, the oldest remedy and essential hair care element and enjoy hair that is so gorgeous and healthy, you can’t stop touching. Anti Dandruff and Hair fall The shampoo fights dandruff and hair fall, both problems that most people face during climate change. The shikakai spreads sufficient nutrition to your hair fibre to fight the effects of temperature and other elements that lead to weaker hair and other hair problems. Rejuvenates, Promotes Health and Vitality Shikakai ensures that your hair is supplied a rich base of nutrition that will rejuvenate hair from its previous state, the shampoo also will promote health and vitality so you flaunt locks that cause envy around the block. Natural Tonic The shampoo brings a natural tonic in its formulation that has for years been a home remedy for great hair so all you have to do is regularly wash your hair with this shampoo and you will be left with quicker hair growth. Improves Scalp Conditions The efficient formulation keeps your scalp cleansed and revitalized so your hair is provided a clean and healthy base to grow on. Prevents Hair Damage When every aspect that builds your hair up is provided utmost care, all signs of hair damage will be reduced but the nurture and health of your hair will stay better than ever.",3,"(48.268,123.428)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.268,https://api.dicebear.com/8.x/bottts/svg?seed=123.4281,https://api.dicebear.com/8.x/bottts/svg?seed=48.2682}"
5,, Ubervia Pack of 1 4 Style Rose/Lavender/Lemon/sea Deep RoseNaturalBath Shower Bombs Body Essential Oil Bath Ball Props ,"Item Type: Bath, Ingredient: lavender, sea, lemon, rose, NET WT: 100 g, Quantity: 1 pcs, Model Number: Rose Lavender Natural Bubble Bath Shower Bombs, Color: purple,blue,yellow,red, ingredients: baking soda, citric acid, cellulose Feature: towel and so on,the effect is better.",16,"(48.582,123.314)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.582,https://api.dicebear.com/8.x/bottts/svg?seed=123.3141,https://api.dicebear.com/8.x/bottts/svg?seed=48.5822}"
2,," Faith In Nature Conditioner, Mint 400 ml ","Size:Pack Of 1 Product Description Made with organic peppermint and spearmint known for their uplifting properties, this cooling conditioner provides a refreshing minty blast to revitalise your day. Available in 400 ml bottle. Directions: Wash hair with our Mint Anti-Dandruff Shampoo. Rinse well and massage gently into wet hair. For best results, leave on for 5 minutes. Rinse thoroughly. For frequent use. In case of contact with eyes, rinse with clean water immediately. If irritation occurs, stop use. Keep out of reach of children. Ingredients Aqua (Water), Cetearyl alcohol, Caprylic or capric triglyceride, Mentha piperita (peppermint) leaf extract, Mentha piperita (peppermint) oil, Mentha viridis (spearmint) leaf extract, Helianthus annuus (sunflower) seed oil, Tocopherol, Cetrimonium chloride, Sodium benzoate, Potassium sorbate, Citric acid, CI 75810 (Chlorophyllin copper complex), Limonene. See all Product description",96,"(48.282,123.476)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.282,https://api.dicebear.com/8.x/bottts/svg?seed=123.4761,https://api.dicebear.com/8.x/bottts/svg?seed=48.2822}"
3,, Pinkdose Bangzoe Silicone Beauty Washing Facial Exfoliating Blackhead Deep Washing Face Brushes Pink Face Cleansing Brush Tool ,"False Eyelash Craft: Machine Made, Model Number: Silicone Face Cleansing Brush, Type: Face Washing Brush, Size: 30Mm*50Mm, Function: Dead Skin Removal, Function: Facial Clean, Function: Hot & Cold Massager, Material: Silicone, Unit Type: Piece, Package Weight: 0.02Kg (0.04Lb.), Package Size: 5Cm X 5Cm X 3Cm (1.97In X 1.97In X 1.18In)",16,"(48.564,123.351)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.564,https://api.dicebear.com/8.x/bottts/svg?seed=123.3511,https://api.dicebear.com/8.x/bottts/svg?seed=48.5642}"
4,, D&G ONLINE 8 Pcs Elastic Eva Free Size Bathroom Shower Caps - Multi Color ,"This is a reusable shower-cap made from good quality material. It is suitable for use at home, salons, spas, beauty parlors and many more places like these. This shower cap is free size and can be used by both adults as well as children. It helps keep your hair dry and secure when used during baths, spa treatments, beauty parlor sessions and other such activities. The stitching is good quality and the elastic is durable. This cap is made from waterproof material and is comfortable to wear.",3,"(48.41,123.369)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.41,https://api.dicebear.com/8.x/bottts/svg?seed=123.3691,https://api.dicebear.com/8.x/bottts/svg?seed=48.412}"
5,, World Beautys New Hyaluronic Organic Acid Moisturizing Retinol Facial Cream Anti-aging Face Contour Eye Vitamin E and Green Tea Face Whitening Cre ,Brand Name: OLOEY Item Type: Cream Use: Face Certificate Number: GZ89905667 Gender: Unisex Feature: Whitening Model Number: FH90-054 NET WT: 50ml Certification: GZTJZ Ingredient: Vitamin A Cream Country/Region of Manufacture: China,23,"(48.309,123.246)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.309,https://api.dicebear.com/8.x/bottts/svg?seed=123.2461,https://api.dicebear.com/8.x/bottts/svg?seed=48.3092}"
2,, Homely 1pcs Quartz Nail Electric Manicure Drill Bits Nail Polishing Head Cutters Set Pink White Pedicure Milling Cutter Files Nail Art : 15 ,"Item Type: Electric Manicure Drill & Accessory, Size: nail drill bit, Brand Name: foreverlily, Material: Plastic, Model Number: foreverlily, Plugs Type: nail drill bit, Matetial: Rubber,silicon carbide, Usage: Electric nail drill machine, drill manicure, manicure pedicure, Feature: Nail bit, pedicure bits, pedicure bit, nail polish drill, nail file bi, Unit Type: piece, Package Weight: , Package Size:",9,"(48.324,123.575)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.324,https://api.dicebear.com/8.x/bottts/svg?seed=123.5751,https://api.dicebear.com/8.x/bottts/svg?seed=48.3242}"
3,," Caribbean Solutions Faces Only SPF 20, 4 Fluid Ounce ",Size:4,81,"(48.511,123.468)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.511,https://api.dicebear.com/8.x/bottts/svg?seed=123.4681,https://api.dicebear.com/8.x/bottts/svg?seed=48.5112}"
4,," mAms Kokum Syrup, 1000 ml ( Sugar Free ) ",,4,"(48.251,123.404)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.251,https://api.dicebear.com/8.x/bottts/svg?seed=123.4041,https://api.dicebear.com/8.x/bottts/svg?seed=48.2512}"
5,, Anself Hair Coloring Bowl Set Hair Dyestuff Cream Paint Stirring Bowl with Holder ,"Description:

 This 2 in 1 bowl includes 2 mixing bowls so you have plenty of places to keep all your formulas, gives you an easy way to carry all 2 bowls around from your stations to your trolley,  A must-have set for colorists who tackle complex jobs. Why not have a look now?

 Specifications:

 Type: Hair Dyeing Bowl

 Material: Plastic

 Color: Black

 Item Bowl: Approx. 16.5 * 15.7 * 6.5cm / 6.49 * 6.18 * 2.55in 

 Item Weight: Approx. 92.8g / 3.27oz

 Total Size: Approx. 20 * 16 * 8.0cm / 7.87 * 6.29 * 3.14in 

 Total Weight: Approx. 94g / 3.31oz

 Package List:

 1 * Bowl",12,"(48.304,123.589)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.304,https://api.dicebear.com/8.x/bottts/svg?seed=123.5891,https://api.dicebear.com/8.x/bottts/svg?seed=48.3042}"
2,," Vaseline Lip Therapy Lip Balm, Creme Brulee 0.25 Oz (Pack Of 2) ","Size:Pack Of 2 For The Most Up To Date Information, We Recommend You Visit The Manufacturer Website For The Best Product Details, Including Ingredients, Hazards, Directions And Warnings. This Product Offering Is For 2 Retail Package",32,"(48.261,123.366)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.261,https://api.dicebear.com/8.x/bottts/svg?seed=123.3661,https://api.dicebear.com/8.x/bottts/svg?seed=48.2612}"
3,," Khadi Herbal Homemade Pure Aloevera Soap with Essential Oils, Set of 4 ","Khadi Herbal Soap useful for all types of skin, it nourishes your skin from deep within giving you glowing, fresh and smooth skin",4,"(48.528,123.364)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.528,https://api.dicebear.com/8.x/bottts/svg?seed=123.3641,https://api.dicebear.com/8.x/bottts/svg?seed=48.5282}"
4,, BeautyNeeds Demine 1Pair Silicone Moisturizing Gel Heel Socks Cracked Foot Dancing Feet Massager Foot Pain Relief Silicone Sock Pad Inserts ,"Material: Silicone ,. Model Number: SPA Exfoliating SocksModel number: Socks.Package include: 1 piece",30,"(48.498,123.475)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.498,https://api.dicebear.com/8.x/bottts/svg?seed=123.4751,https://api.dicebear.com/8.x/bottts/svg?seed=48.4982}"
